map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
[16:07:02.707] WARN  [n10_Cassia] [0x21] move REJECTED seq=35; server says (1432,1666,10) facing=1
[16:17:51.449] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:17:52.788] WARN  [n10_Cassia] [bot] no path to (1480,1584) avoiding 0 block(s); stopping (search 8.1us)
[16:17:52.788] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:17:52.849] WARN  [n10_Cassia] [travel] route exhausted at (1473,1574,27); trying to reach (1464,1576,29) to get somewhere routable (escape 1/3)
[16:17:52.909] WARN  [n10_Cassia] [bot] no path to (1464,1576) avoiding 0 block(s); stopping (search 10.3us)
[16:17:52.909] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:17:52.970] WARN  [n10_Cassia] [travel] route exhausted at (1473,1574,27); trying to reach (1466,1560,30) to get somewhere routable (escape 2/3)
[16:17:53.032] WARN  [n10_Cassia] [bot] no path to (1466,1560) avoiding 0 block(s); stopping (search 11.6us)
[16:17:53.032] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:17:53.094] WARN  [n10_Cassia] [travel] route exhausted at (1473,1574,27); trying to reach (1480,1558,30) to get somewhere routable (escape 3/3)
[16:17:53.155] WARN  [n10_Cassia] [bot] no path to (1480,1558) avoiding 0 block(s); stopping (search 9.4us)
[16:17:53.155] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:17:53.401] WARN  [n10_Cassia] [bot] no path to (1480,1584) avoiding 0 block(s); stopping (search 53.5us)
[16:17:53.401] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:17:54.783] WARN  [n10_Cassia] [bot] no path to (1480,1584) avoiding 0 block(s); stopping (search 8.5us)
[16:17:54.784] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:17:56.164] WARN  [n10_Cassia] [bot] no path to (1480,1584) avoiding 0 block(s); stopping (search 11.5us)
[16:17:56.164] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:17:59.057] WARN  [n10_Cassia] [bot] no path to (1480,1584) avoiding 0 block(s); stopping (search 9.9us)
[16:17:59.057] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:18:00.407] WARN  [n10_Cassia] [bot] no path to (1480,1584) avoiding 0 block(s); stopping (search 14.9us)
[16:18:00.407] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:18:01.754] WARN  [n10_Cassia] [bot] no path to (1480,1584) avoiding 0 block(s); stopping (search 10.9us)
[16:18:01.754] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:18:06.105] WARN  [n10_Cassia] [bot] no path to (1480,1584) avoiding 0 block(s); stopping (search 10.0us)
[16:18:06.105] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:18:07.453] WARN  [n10_Cassia] [bot] no path to (1480,1584) avoiding 0 block(s); stopping (search 11.1us)
[16:18:07.453] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:18:08.831] WARN  [n10_Cassia] [bot] no path to (1480,1584) avoiding 0 block(s); stopping (search 12.1us)
[16:18:08.831] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:18:14.713] WARN  [n10_Cassia] [bot] no path to (1480,1584) avoiding 0 block(s); stopping (search 8.4us)
[16:18:14.713] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:18:16.078] WARN  [n10_Cassia] [bot] no path to (1480,1584) avoiding 0 block(s); stopping (search 10.1us)
[16:18:16.078] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:18:17.347] WARN  [n10_Cassia] [bot] no path to (1483,1584) avoiding 0 block(s); stopping (search 9.3us)
[16:18:17.347] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:18:18.694] WARN  [n10_Cassia] [bot] no path to (1483,1584) avoiding 0 block(s); stopping (search 8.7us)
[16:18:18.694] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:18:20.039] WARN  [n10_Cassia] [bot] no path to (1483,1584) avoiding 0 block(s); stopping (search 7.8us)
[16:18:20.039] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:18:22.925] WARN  [n10_Cassia] [bot] no path to (1483,1584) avoiding 0 block(s); stopping (search 11.5us)
[16:18:22.925] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:18:24.291] WARN  [n10_Cassia] [bot] no path to (1483,1584) avoiding 0 block(s); stopping (search 9.8us)
[16:18:24.291] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:18:25.644] WARN  [n10_Cassia] [bot] no path to (1483,1584) avoiding 0 block(s); stopping (search 12.6us)
[16:18:25.644] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:18:28.197] WARN  [n10_Cassia] [bot] no path to (1486,1584) avoiding 0 block(s); stopping (search 7.2us)
[16:18:28.197] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:18:29.549] WARN  [n10_Cassia] [bot] no path to (1486,1584) avoiding 0 block(s); stopping (search 8.9us)
[16:18:29.549] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:18:30.911] WARN  [n10_Cassia] [bot] no path to (1486,1584) avoiding 0 block(s); stopping (search 7.2us)
[16:18:30.911] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:18:33.782] WARN  [n10_Cassia] [bot] no path to (1486,1584) avoiding 0 block(s); stopping (search 9.6us)
[16:18:33.783] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:18:35.072] WARN  [n10_Cassia] [bot] no path to (1486,1584) avoiding 0 block(s); stopping (search 8.0us)
[16:18:35.072] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:18:35.700] WARN  [n10_Cassia] [bot] no path to (1483,1585) avoiding 0 block(s); stopping (search 7.4us)
[16:18:35.700] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:18:37.048] WARN  [n10_Cassia] [bot] no path to (1483,1585) avoiding 0 block(s); stopping (search 8.2us)
[16:18:37.048] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:18:38.393] WARN  [n10_Cassia] [bot] no path to (1483,1585) avoiding 0 block(s); stopping (search 10.0us)
[16:18:38.393] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:18:41.266] WARN  [n10_Cassia] [bot] no path to (1483,1585) avoiding 0 block(s); stopping (search 10.2us)
[16:18:41.266] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:18:41.740] WARN  [n10_Cassia] [bot] no path to (1486,1586) avoiding 0 block(s); stopping (search 11.7us)
[16:18:41.740] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:18:43.087] WARN  [n10_Cassia] [bot] no path to (1486,1586) avoiding 0 block(s); stopping (search 11.0us)
[16:18:43.087] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:18:44.467] WARN  [n10_Cassia] [bot] no path to (1486,1586) avoiding 0 block(s); stopping (search 8.1us)
[16:18:44.467] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:18:46.603] WARN  [n10_Cassia] [bot] no path to (1484,1589) avoiding 0 block(s); stopping (search 9.2us)
[16:18:46.603] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:18:47.964] WARN  [n10_Cassia] [bot] no path to (1484,1589) avoiding 0 block(s); stopping (search 10.2us)
[16:18:47.965] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:18:49.304] WARN  [n10_Cassia] [bot] no path to (1484,1589) avoiding 0 block(s); stopping (search 6.5us)
[16:18:49.304] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:18:52.196] WARN  [n10_Cassia] [bot] no path to (1484,1589) avoiding 0 block(s); stopping (search 8.0us)
[16:18:52.196] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:18:53.561] WARN  [n10_Cassia] [bot] no path to (1484,1589) avoiding 0 block(s); stopping (search 8.0us)
[16:18:53.561] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:18:54.912] WARN  [n10_Cassia] [bot] no path to (1484,1589) avoiding 0 block(s); stopping (search 8.7us)
[16:18:54.912] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:18:59.316] WARN  [n10_Cassia] [bot] no path to (1484,1589) avoiding 0 block(s); stopping (search 6.9us)
[16:18:59.316] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:19:00.653] WARN  [n10_Cassia] [bot] no path to (1484,1589) avoiding 0 block(s); stopping (search 7.0us)
[16:19:00.653] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:19:02.001] WARN  [n10_Cassia] [bot] no path to (1484,1589) avoiding 0 block(s); stopping (search 10.0us)
[16:19:02.001] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:19:07.901] WARN  [n10_Cassia] [bot] no path to (1484,1589) avoiding 0 block(s); stopping (search 9.8us)
[16:19:07.901] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:19:09.268] WARN  [n10_Cassia] [bot] no path to (1484,1589) avoiding 0 block(s); stopping (search 8.1us)
[16:19:09.268] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:19:10.620] WARN  [n10_Cassia] [bot] no path to (1484,1589) avoiding 0 block(s); stopping (search 9.2us)
[16:19:10.620] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:19:10.682] WARN  [n10_Cassia] [travel] route exhausted at (1473,1574,27); trying to reach (1464,1576,29) to get somewhere routable (escape 1/3)
[16:19:10.743] WARN  [n10_Cassia] [bot] no path to (1464,1576) avoiding 0 block(s); stopping (search 6.4us)
[16:19:10.743] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:19:10.804] WARN  [n10_Cassia] [travel] route exhausted at (1473,1574,27); trying to reach (1466,1560,30) to get somewhere routable (escape 2/3)
[16:19:10.866] WARN  [n10_Cassia] [bot] no path to (1466,1560) avoiding 0 block(s); stopping (search 6.8us)
[16:19:10.866] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:19:10.926] WARN  [n10_Cassia] [travel] route exhausted at (1473,1574,27); trying to reach (1480,1558,30) to get somewhere routable (escape 3/3)
[16:19:10.987] WARN  [n10_Cassia] [bot] no path to (1480,1558) avoiding 0 block(s); stopping (search 8.5us)
[16:19:10.987] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:19:11.232] WARN  [n10_Cassia] [bot] no path to (1484,1587) avoiding 0 block(s); stopping (search 61.5us)
[16:19:11.232] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:19:12.587] WARN  [n10_Cassia] [bot] no path to (1484,1587) avoiding 0 block(s); stopping (search 11.8us)
[16:19:12.587] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:19:13.965] WARN  [n10_Cassia] [bot] no path to (1484,1587) avoiding 0 block(s); stopping (search 12.5us)
[16:19:13.965] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:19:16.861] WARN  [n10_Cassia] [bot] no path to (1484,1587) avoiding 0 block(s); stopping (search 9.5us)
[16:19:16.861] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:19:18.208] WARN  [n10_Cassia] [bot] no path to (1484,1587) avoiding 0 block(s); stopping (search 6.8us)
[16:19:18.208] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:19:19.557] WARN  [n10_Cassia] [bot] no path to (1484,1587) avoiding 0 block(s); stopping (search 7.3us)
[16:19:19.557] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:19:23.928] WARN  [n10_Cassia] [bot] no path to (1484,1587) avoiding 0 block(s); stopping (search 8.2us)
[16:19:23.928] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:19:25.256] WARN  [n10_Cassia] [bot] no path to (1484,1587) avoiding 0 block(s); stopping (search 7.1us)
[16:19:25.256] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:19:26.621] WARN  [n10_Cassia] [bot] no path to (1484,1587) avoiding 0 block(s); stopping (search 9.8us)
[16:19:26.621] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:19:32.417] WARN  [n10_Cassia] [bot] no path to (1484,1587) avoiding 0 block(s); stopping (search 7.4us)
[16:19:32.417] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:19:33.776] WARN  [n10_Cassia] [bot] no path to (1484,1587) avoiding 0 block(s); stopping (search 12.0us)
[16:19:33.777] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:19:35.159] WARN  [n10_Cassia] [bot] no path to (1484,1587) avoiding 0 block(s); stopping (search 9.0us)
[16:19:35.159] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:19:35.221] WARN  [n10_Cassia] [travel] route exhausted at (1473,1574,27); trying to reach (1464,1576,29) to get somewhere routable (escape 1/3)
[16:19:35.282] WARN  [n10_Cassia] [bot] no path to (1464,1576) avoiding 0 block(s); stopping (search 10.8us)
[16:19:35.282] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:19:35.341] WARN  [n10_Cassia] [travel] route exhausted at (1473,1574,27); trying to reach (1466,1560,30) to get somewhere routable (escape 2/3)
[16:19:35.402] WARN  [n10_Cassia] [bot] no path to (1466,1560) avoiding 0 block(s); stopping (search 8.4us)
[16:19:35.402] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:19:35.465] WARN  [n10_Cassia] [travel] route exhausted at (1473,1574,27); trying to reach (1480,1558,30) to get somewhere routable (escape 3/3)
[16:19:35.525] WARN  [n10_Cassia] [bot] no path to (1480,1558) avoiding 0 block(s); stopping (search 7.1us)
[16:19:35.525] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:19:35.774] WARN  [n10_Cassia] [bot] no path to (1485,1585) avoiding 0 block(s); stopping (search 76.9us)
[16:19:35.774] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:19:37.046] WARN  [n10_Cassia] [bot] no path to (1485,1585) avoiding 0 block(s); stopping (search 10.3us)
[16:19:37.046] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:19:38.413] WARN  [n10_Cassia] [bot] no path to (1485,1585) avoiding 0 block(s); stopping (search 11.8us)
[16:19:38.413] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:19:41.262] WARN  [n10_Cassia] [bot] no path to (1485,1585) avoiding 0 block(s); stopping (search 8.4us)
[16:19:41.262] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:19:42.630] WARN  [n10_Cassia] [bot] no path to (1485,1585) avoiding 0 block(s); stopping (search 7.9us)
[16:19:42.630] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:19:43.978] WARN  [n10_Cassia] [bot] no path to (1485,1585) avoiding 0 block(s); stopping (search 10.6us)
[16:19:43.978] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:19:48.362] WARN  [n10_Cassia] [bot] no path to (1485,1585) avoiding 0 block(s); stopping (search 8.8us)
[16:19:48.362] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 5 mobile(s))
[16:19:49.729] WARN  [n10_Cassia] [bot] no path to (1485,1585) avoiding 0 block(s); stopping (search 8.9us)
[16:19:49.729] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 5 mobile(s))
[16:19:51.109] WARN  [n10_Cassia] [bot] no path to (1485,1585) avoiding 0 block(s); stopping (search 9.8us)
[16:19:51.109] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 5 mobile(s))
[16:19:56.962] WARN  [n10_Cassia] [bot] no path to (1485,1585) avoiding 0 block(s); stopping (search 7.2us)
[16:19:56.962] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 5 mobile(s))
[16:19:58.328] WARN  [n10_Cassia] [bot] no path to (1485,1585) avoiding 0 block(s); stopping (search 7.4us)
[16:19:58.328] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 5 mobile(s))
[16:19:59.667] WARN  [n10_Cassia] [bot] no path to (1485,1585) avoiding 0 block(s); stopping (search 11.9us)
[16:19:59.667] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:19:59.727] WARN  [n10_Cassia] [travel] route exhausted at (1473,1574,27); trying to reach (1464,1576,29) to get somewhere routable (escape 1/3)
[16:19:59.788] WARN  [n10_Cassia] [bot] no path to (1464,1576) avoiding 0 block(s); stopping (search 8.1us)
[16:19:59.788] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:19:59.850] WARN  [n10_Cassia] [travel] route exhausted at (1473,1574,27); trying to reach (1466,1560,30) to get somewhere routable (escape 2/3)
[16:19:59.911] WARN  [n10_Cassia] [bot] no path to (1466,1560) avoiding 0 block(s); stopping (search 8.5us)
[16:19:59.911] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:19:59.972] WARN  [n10_Cassia] [travel] route exhausted at (1473,1574,27); trying to reach (1480,1558,30) to get somewhere routable (escape 3/3)
[16:20:00.033] WARN  [n10_Cassia] [bot] no path to (1480,1558) avoiding 0 block(s); stopping (search 8.2us)
[16:20:00.033] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:20:00.231] WARN  [n10_Cassia] [bot] no path to (1484,1587) avoiding 0 block(s); stopping (search 54.6us)
[16:20:00.232] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:20:01.613] WARN  [n10_Cassia] [bot] no path to (1484,1587) avoiding 0 block(s); stopping (search 8.6us)
[16:20:01.613] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 4 mobile(s))
[16:20:02.973] WARN  [n10_Cassia] [bot] no path to (1484,1587) avoiding 0 block(s); stopping (search 10.2us)
[16:20:02.973] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:20:05.883] WARN  [n10_Cassia] [bot] no path to (1484,1587) avoiding 0 block(s); stopping (search 13.2us)
[16:20:05.883] WARN  [n10_Cassia] [bot] start (1473,1574,27) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1637 item(s), 3 mobile(s))
[16:20:07.235] WARN  [n10_Cassia] [bot] no path to (1484,1587) avoiding 0 block(s); stopping (search 10.0us)
