start: Durnholde is a miner_smith and lives in Minoc -> starting city index 1
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
[22:46:04.789] WARN  [pair2_Durnholde] [0x21] move REJECTED seq=53; server says (5569,3335,17) facing=2
[23:25:35.400] WARN  [pair2_Durnholde] [bot] no path to (1424,1687) avoiding 0 block(s); stopping (search 2222664.4us)
[23:25:35.400] WARN  [pair2_Durnholde] [bot] start (1428,1687,0) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1497 item(s), 3 mobile(s))
[23:25:38.851] WARN  [pair2_Durnholde] [bot] no path to (1424,1687) avoiding 0 block(s); stopping (search 2129547.2us)
[23:25:38.851] WARN  [pair2_Durnholde] [bot] start (1428,1687,0) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1497 item(s), 3 mobile(s))
[23:25:46.849] WARN  [pair2_Durnholde] [bot] no path to (1424,1687) avoiding 0 block(s); stopping (search 2125982.0us)
[23:25:46.849] WARN  [pair2_Durnholde] [bot] start (1428,1687,0) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1497 item(s), 3 mobile(s))
[23:25:50.354] WARN  [pair2_Durnholde] [bot] no path to (1424,1687) avoiding 0 block(s); stopping (search 2182515.8us)
[23:25:50.354] WARN  [pair2_Durnholde] [bot] start (1428,1687,0) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1497 item(s), 3 mobile(s))
[23:25:52.695] WARN  [pair2_Durnholde] [bot] no path to (1426,1688) avoiding 0 block(s); stopping (search 2183767.2us)
[23:25:52.696] WARN  [pair2_Durnholde] [bot] start (1428,1687,0) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 1497 item(s), 3 mobile(s))
[23:25:57.978] WARN  [pair2_Durnholde] [ITEM] drag cancelled by server: cannot lift that (code 0)
[23:25:57.978] WARN  [pair2_Durnholde] [ACTION_RESULT] move_item rejected (0ms) cannot lift that
[23:25:57.978] WARN  [pair2_Durnholde] [ITEM] drag cancelled by server: unspecified (code 5)
[23:29:49.681] WARN  [pair2_Durnholde] [bot] no path to (1416,1592) avoiding 0 block(s); stopping (search 2383309.9us)
[23:29:49.681] WARN  [pair2_Durnholde] [bot] start (1416,1624,22) exits: open=7 terrain=0 mobile=0 dynamic=1 door=0 blacklist=0 (overlay saw 1497 item(s), 2 mobile(s))
[23:29:53.473] WARN  [pair2_Durnholde] [bot] no path to (1416,1592) avoiding 0 block(s); stopping (search 2468535.9us)
[23:29:53.473] WARN  [pair2_Durnholde] [bot] start (1416,1624,22) exits: open=7 terrain=0 mobile=0 dynamic=1 door=0 blacklist=0 (overlay saw 1497 item(s), 2 mobile(s))
[23:34:51.509] WARN  [pair2_Durnholde] [0x21] move REJECTED seq=40; server says (2000,2856,14) facing=7
[23:34:52.267] WARN  [pair2_Durnholde] [0x21] move REJECTED seq=0; server says (2000,2856,14) facing=7
[23:35:07.606] WARN  [pair2_Durnholde] [0x21] move REJECTED seq=31; server says (1948,2848,7) facing=7
[23:35:08.345] WARN  [pair2_Durnholde] [0x21] move REJECTED seq=0; server says (1948,2848,7) facing=7
[23:35:16.724] WARN  [pair2_Durnholde] [0x21] move REJECTED seq=33; server says (1947,2822,0) facing=1
[23:35:17.481] WARN  [pair2_Durnholde] [0x21] move REJECTED seq=0; server says (1947,2822,0) facing=1
[23:35:31.043] WARN  [pair2_Durnholde] [0x21] move REJECTED seq=38; server says (1952,2798,10) facing=7
[23:35:31.770] WARN  [pair2_Durnholde] [0x21] move REJECTED seq=0; server says (1952,2798,10) facing=7
[23:36:09.154] WARN  [pair2_Durnholde] [0x21] move REJECTED seq=38; server says (1912,2692,3) facing=7
[23:36:09.893] WARN  [pair2_Durnholde] [0x21] move REJECTED seq=0; server says (1912,2692,3) facing=7
[23:36:44.393] WARN  [pair2_Durnholde] [0x21] move REJECTED seq=99; server says (1872,2671,-10) facing=5
[23:36:45.136] WARN  [pair2_Durnholde] [0x21] move REJECTED seq=0; server says (1872,2671,-10) facing=5
[23:36:57.807] WARN  [pair2_Durnholde] [0x21] move REJECTED seq=49; server says (1852,2680,0) facing=7
[23:36:58.560] WARN  [pair2_Durnholde] [0x21] move REJECTED seq=0; server says (1852,2680,0) facing=7
[23:37:02.062] WARN  [pair2_Durnholde] [travel] route exhausted at (1848,2680,0); trying to reach (1848,2666,-3) to get somewhere routable (escape 1/3)
[23:37:04.329] WARN  [pair2_Durnholde] [bot] no path to (1848,2666) avoiding 0 block(s); stopping (search 2218312.4us)
[23:37:04.329] WARN  [pair2_Durnholde] [bot] start (1848,2680,0) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 2004 item(s), 1 mobile(s))
[23:37:04.390] WARN  [pair2_Durnholde] [travel] route exhausted at (1848,2680,0); trying to reach (1832,2666,-3) to get somewhere routable (escape 2/3)
[23:37:06.663] WARN  [pair2_Durnholde] [bot] no path to (1832,2666) avoiding 0 block(s); stopping (search 2272187.4us)
[23:37:06.663] WARN  [pair2_Durnholde] [bot] start (1848,2680,0) exits: open=5 terrain=3 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 2004 item(s), 1 mobile(s))
[23:37:06.725] WARN  [pair2_Durnholde] [travel] route exhausted at (1848,2680,0); trying to reach (1864,2664,-10) to get somewhere routable (escape 3/3)
[23:37:20.194] WARN  [pair2_Durnholde] [travel] route exhausted at (1864,2664,-10); trying to reach (1848,2648,0) to get somewhere routable (escape 1/3)
[23:39:06.604] WARN  [pair2_Durnholde] [travel] route exhausted at (1848,2648,0); trying to reach (1832,2632,20) to get somewhere routable (escape 2/3)
[23:39:09.180] WARN  [pair2_Durnholde] [bot] no path to (1832,2632) avoiding 0 block(s); stopping (search 2515940.1us)
[23:39:09.180] WARN  [pair2_Durnholde] [bot] start (1848,2648,0) exits: open=8 terrain=0 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 2262 item(s), 0 mobile(s))
[23:39:09.242] WARN  [pair2_Durnholde] [travel] route exhausted at (1848,2648,0); trying to reach (1848,2632,0) to get somewhere routable (escape 3/3)
[23:39:14.921] WARN  [pair2_Durnholde] [travel] route exhausted at (1848,2632,0); trying to reach (1832,2616,25) to get somewhere routable (escape 1/3)
[23:39:17.503] WARN  [pair2_Durnholde] [bot] no path to (1832,2616) avoiding 0 block(s); stopping (search 2538709.0us)
[23:39:17.504] WARN  [pair2_Durnholde] [bot] start (1848,2632,0) exits: open=8 terrain=0 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 2262 item(s), 0 mobile(s))
[23:39:17.565] WARN  [pair2_Durnholde] [travel] route exhausted at (1848,2632,0); trying to reach (1848,2616,10) to get somewhere routable (escape 2/3)
[23:39:20.147] WARN  [pair2_Durnholde] [bot] no path to (1848,2616) avoiding 0 block(s); stopping (search 2530161.3us)
[23:39:20.147] WARN  [pair2_Durnholde] [bot] start (1848,2632,0) exits: open=8 terrain=0 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 2262 item(s), 0 mobile(s))
[23:39:20.209] WARN  [pair2_Durnholde] [travel] route exhausted at (1848,2632,0); trying to reach (1864,2616,15) to get somewhere routable (escape 3/3)
[23:39:22.739] WARN  [pair2_Durnholde] [bot] no path to (1864,2616) avoiding 0 block(s); stopping (search 2519159.8us)
[23:39:22.739] WARN  [pair2_Durnholde] [bot] start (1848,2632,0) exits: open=8 terrain=0 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 2262 item(s), 0 mobile(s))
[23:41:17.277] WARN  [pair2_Durnholde] [0x21] move REJECTED seq=31; server says (1946,2840,22) facing=3
[23:41:18.015] WARN  [pair2_Durnholde] [0x21] move REJECTED seq=0; server says (1946,2840,22) facing=3
[23:41:24.223] WARN  [pair2_Durnholde] [bot] goal (1990,2872) is not walkable; skipping A* and stopping
[23:41:25.556] WARN  [pair2_Durnholde] [bot] goal (1990,2872) is not walkable; skipping A* and stopping
[23:41:26.925] WARN  [pair2_Durnholde] [bot] goal (1990,2872) is not walkable; skipping A* and stopping
[23:44:30.720] WARN  [pair2_Durnholde] [0x21] move REJECTED seq=44; server says (4438,1129,0) facing=7
[23:44:31.428] WARN  [pair2_Durnholde] [0x21] move REJECTED seq=0; server says (4438,1129,0) facing=7
[23:44:42.176] WARN  [pair2_Durnholde] [bot] 0x20 resync; aborting path
[23:44:59.330] WARN  [pair2_Durnholde] [0x21] move REJECTED seq=50; server says (4550,857,30) facing=1
[23:45:02.143] WARN  [pair2_Durnholde] [bot] no path to (4552,856) avoiding 0 block(s); stopping (search 2801082.5us)
[23:45:02.143] WARN  [pair2_Durnholde] [bot] start (4550,857,30) exits: open=7 terrain=0 mobile=0 dynamic=1 door=0 blacklist=0 (overlay saw 2729 item(s), 2 mobile(s))
[23:45:05.359] WARN  [pair2_Durnholde] [bot] 0x20 resync; aborting path
[23:45:13.735] WARN  [pair2_Durnholde] [0x21] move REJECTED seq=12; server says (5730,3203,8) facing=5
[23:45:13.735] WARN  [pair2_Durnholde] [bot] 0x20 resync; aborting path
[23:45:20.082] WARN  [pair2_Durnholde] [0x21] move REJECTED seq=20; server says (5740,3217,2) facing=5
[23:45:20.082] WARN  [pair2_Durnholde] [bot] 0x20 resync; aborting path
[23:45:21.373] WARN  [pair2_Durnholde] [bot] goal (5736,3224) is not walkable; skipping A* and stopping
[23:45:21.434] WARN  [pair2_Durnholde] [travel] route exhausted at (5740,3217,2); trying to reach (5736,3208,-2) to get somewhere routable (escape 1/3)
